mjd,mag,mag_err,UL,Filter,System,detected,Filter_can,Cenwave
55025.378,20.66,0.26,False,r,AB,1,r,6141.12
55025.418,20.49,0.29,False,r,AB,1,r,6141.12
55035.218,20.15,0.12,False,r,AB,1,r,6141.12
55035.313,20.31,0.13,False,r,AB,1,r,6141.12
55049.254,19.05,0.12,False,r,AB,1,r,6141.12
55049.36,18.93,0.14,False,r,AB,1,r,6141.12
55052.277,18.85,0.09,False,r,AB,1,r,6141.12
55052.36,18.73,0.12,False,r,AB,1,r,6141.12
55054.345,18.62,0.09,False,g,AB,1,g,4671.78
55054.347,18.8,0.1,False,r,AB,1,r,6141.12
55054.348,19.02,0.13,False,i,AB,1,i,7457.89
55056.245,18.67,0.07,False,r,AB,1,r,6141.12
55056.335,18.75,0.09,False,r,AB,1,r,6141.12
55059.147,18.42,0.08,False,g,AB,1,g,4671.78
55059.151,18.61,0.09,False,r,AB,1,r,6141.12
55059.153,18.6,0.09,False,r,AB,1,r,6141.12
55059.156,18.97,0.13,False,i,AB,1,i,7457.89
55059.158,18.91,0.13,False,i,AB,1,i,7457.89
55060.198,18.43,0.08,False,g,AB,1,g,4671.78
55060.201,18.59,0.09,False,r,AB,1,r,6141.12
55060.204,18.59,0.09,False,r,AB,1,r,6141.12
55060.206,18.92,0.12,False,i,AB,1,i,7457.89
55060.208,18.91,0.12,False,i,AB,1,i,7457.89
55061.151,18.37,0.08,False,g,AB,1,g,4671.78
