object_id,mjd,mag,mag_err,UL,filter,System,detected
2023cmx,59836.594395,19.7388,,True,orange,AB,0
2023cmx,59837.574987,19.7581,,True,orange,AB,0
2023cmx,59839.567341,19.2943,,True,orange,AB,0
2023cmx,59844.624076,20.5255,,True,cyan,AB,0
2023cmx,59845.516079,19.2147,,True,cyan,AB,0
2023cmx,59847.578319,20.0991,,True,cyan,AB,0
2023cmx,59847.61864,19.765,,True,orange,AB,0
2023cmx,59849.625112,20.5223,,True,cyan,AB,0
2023cmx,59851.606496,20.5862,,True,cyan,AB,0
2023cmx,59851.626944,19.8292,,True,orange,AB,0
2023cmx,59852.58684,20.5619,,True,cyan,AB,0
2023cmx,59853.560035,20.7701,,True,cyan,AB,0
2023cmx,59855.547787,20.2241,,True,cyan,AB,0
2023cmx,59858.615124,20.2776,,True,orange,AB,0
2023cmx,59859.621258,19.8832,,True,orange,AB,0
2023cmx,59860.570092,18.8278,,True,orange,AB,0
2023cmx,59861.588362,18.8867,,True,orange,AB,0
2023cmx,59862.484203,19.102,,True,orange,AB,0
2023cmx,59863.546305,19.7224,,True,orange,AB,0
2023cmx,59864.587025,20.0277,,True,orange,AB,0
2023cmx,59865.547267,18.4191,,True,orange,AB,0
2023cmx,59866.589962,19.928,,True,orange,AB,0
2023cmx,59867.599116,19.944,,True,orange,AB,0
2023cmx,59869.587631,19.948,,True,orange,AB,0
2023cmx,59871.5754,20.2346,,True,orange,AB,0
2023cmx,59872.626823,20.0779,,True,orange,AB,0
2023cmx,59873.576305,19.6424,,True,orange,AB,0
2023cmx,59875.625234,20.3909,,True,cyan,AB,0
2023cmx,59876.563274,20.1458,,True,orange,AB,0
2023cmx,59877.550162,20.1151,,True,orange,AB,0
2023cmx,59881.549202,20.4702,,True,cyan,AB,0
2023cmx,59881.555443,20.3346,,True,orange,AB,0
2023cmx,59882.569731,20.6575,,True,cyan,AB,0
2023cmx,59883.625746,20.5619,,True,cyan,AB,0
2023cmx,59885.522369,20.0907,,True,orange,AB,0
2023cmx,59885.59442,20.579,,True,cyan,AB,0
2023cmx,59886.491146,19.8007,,True,orange,AB,0
2023cmx,59889.632858,20.3931,,True,orange,AB,0
2023cmx,59890.514752,19.2091,,True,orange,AB,0
2023cmx,59892.470846,19.1116,,True,orange,AB,0
2023cmx,59893.481165,19.7059,,True,orange,AB,0
2023cmx,59897.612543,20.3107,,True,orange,AB,0
2023cmx,59899.582492,20.6394,,True,orange,AB,0
2023cmx,59902.614656,20.1644,,True,orange,AB,0
2023cmx,59903.592997,20.8949,,True,cyan,AB,0
2023cmx,59905.532259,20.4146,,True,cyan,AB,0
2023cmx,59906.589888,20.3363,,True,orange,AB,0
2023cmx,59907.488823,19.9484,,True,orange,AB,0
2023cmx,59907.55765,20.7167,,True,cyan,AB,0
2023cmx,59908.499693,20.6169,,True,cyan,AB,0
2023cmx,59909.464253,20.5987,,True,cyan,AB,0
2023cmx,59909.512524,20.2971,,True,orange,AB,0
2023cmx,59914.566626,20.0836,,True,orange,AB,0
2023cmx,59915.585026,20.3586,,True,orange,AB,0
2023cmx,59917.472938,19.3764,,True,orange,AB,0
2023cmx,59926.565222,18.8978,,True,orange,AB,0
2023cmx,59927.395456,20.0376,,True,orange,AB,0
2023cmx,59957.135173,18.755,,True,g,AB,0
2023cmx,59957.421468,20.5892,,True,orange,AB,0
2023cmx,59958.447483,19.9533,,True,orange,AB,0
2023cmx,59959.366132,19.6357,,True,orange,AB,0
2023cmx,59963.461239,19.8123,,True,orange,AB,0
2023cmx,59965.221724,19.8431,,True,g,AB,0
2023cmx,59966.441696,20.2001,,True,orange,AB,0
2023cmx,59967.245902,19.8889,,True,r,AB,0
2023cmx,59967.356202,19.9926,,True,orange,AB,0
2023cmx,59969.261145,20.1281,,True,g,AB,0
2023cmx,59969.304074,20.7443,0.2713,False,r,AB,1
2023cmx,59969.404605,20.2576,0.3524,False,orange,AB,1
2023cmx,59971.305127,20.0883,,True,r,AB,0
2023cmx,59979.267824,18.7034,,True,g,AB,0
2023cmx,59979.403206,18.6309,,True,r,AB,0
2023cmx,59982.151874,18.7946,,True,g,AB,0
2023cmx,59982.209421,19.4084,,True,r,AB,0
2023cmx,59984.196955,20.0589,0.2863,False,g,AB,1
2023cmx,59984.22552,19.6134,0.1256,False,r,AB,1
2023cmx,59985.110312,18.9594,,True,orange,AB,0
2023cmx,59989.10182,19.7398,0.2657,False,cyan,AB,1
2023cmx,59992.132662,19.3733,0.2837,False,g,AB,1
2023cmx,59992.172338,19.0287,,True,r,AB,0
2023cmx,59993.094584,19.3082,0.1558,False,cyan,AB,1
2023cmx,59994.218333,19.292,0.1118,False,r,AB,1
2023cmx,59994.259074,19.1812,0.1331,False,g,AB,1
2023cmx,59997.084462,19.2757,0.1642,False,cyan,AB,1
2023cmx,59998.319942,18.9907,0.1124,False,cyan,AB,1
2023cmx,60001.417957,18.9764,0.1672,False,orange,AB,1
2023cmx,60009.251922,18.9241,0.1454,False,orange,AB,1
2023cmx,60013.046968,18.5693,0.1558,False,orange,AB,1
2023cmx,60013.14978,18.5236,0.0842,False,r,AB,1
2023cmx,60013.280844,18.4277,0.1051,False,g,AB,1
2023cmx,60014.344636,18.7921,0.1998,False,orange,AB,1
2023cmx,60015.321493,18.3977,0.0666,False,orange,AB,1
2023cmx,60015.774762,18.4261,0.0769,False,cyan,AB,1
2023cmx,60017.187858,18.3909,0.1137,False,g,AB,1
2023cmx,60018.341141,18.3989,0.0732,False,orange,AB,1
2023cmx,60019.346219,18.3934,0.0662,False,orange,AB,1
2023cmx,60021.181701,18.3003,0.0621,False,r,AB,1
2023cmx,60021.199837,18.2559,0.0771,False,g,AB,1
2023cmx,60021.361914,18.361,0.0723,False,orange,AB,1
2023cmx,60023.303357,18.368,0.3305,False,orange,AB,1
2023cmx,60025.038608,18.4075,0.1061,False,orange,AB,1
2023cmx,60027.323944,18.1986,0.1854,False,orange,AB,1
2023cmx,60029.20956,18.2968,0.0576,False,orange,AB,1
2023cmx,60030.265829,18.218,0.0659,False,orange,AB,1
2023cmx,60031.159282,18.1543,0.0688,False,r,AB,1
2023cmx,60031.183819,18.0852,0.0576,False,g,AB,1
2023cmx,60031.280878,18.1557,0.0639,False,orange,AB,1
2023cmx,60034.346446,18.3434,0.1801,False,orange,AB,1
2023cmx,60035.328753,17.8651,0.1549,False,orange,AB,1
2023cmx,60036.182604,18.0313,0.0714,False,r,AB,1
2023cmx,60036.284849,17.9601,0.082,False,g,AB,1
2023cmx,60039.359669,18.2555,0.1826,False,orange,AB,1
2023cmx,60041.312904,18.0828,0.0907,False,orange,AB,1
2023cmx,60043.193807,18.0475,0.0635,False,r,AB,1
2023cmx,60043.283205,18.2138,,True,g,AB,0
2023cmx,60043.316697,18.0485,0.0714,False,orange,AB,1
2023cmx,60044.334042,18.1039,0.0536,False,orange,AB,1
2023cmx,60045.159884,17.9588,0.0614,False,g,AB,1
2023cmx,60045.226469,18.046,0.0519,False,r,AB,1
2023cmx,60045.292028,18.1149,0.077,False,cyan,AB,1
2023cmx,60046.264541,18.131,0.0752,False,cyan,AB,1
2023cmx,60048.343661,18.1303,0.0515,False,cyan,AB,1
2023cmx,60049.165173,17.9862,0.0659,False,g,AB,1
2023cmx,60049.196064,18.0856,0.0622,False,r,AB,1
2023cmx,60049.98359,18.1037,0.0978,False,cyan,AB,1
2023cmx,60051.177002,18.0866,0.05,False,r,AB,1
2023cmx,60051.203009,17.9717,0.057,False,g,AB,1
2023cmx,60051.319035,18.1081,0.0507,False,cyan,AB,1
2023cmx,60052.247283,18.0757,0.0536,False,cyan,AB,1
2023cmx,60053.206597,18.0945,0.0703,False,r,AB,1
2023cmx,60055.183553,18.0616,0.067,False,g,AB,1
2023cmx,60055.203588,18.0708,0.0628,False,r,AB,1
2023cmx,60055.31023,18.1203,0.0523,False,cyan,AB,1
2023cmx,60056.293163,18.0736,0.0463,False,cyan,AB,1
2023cmx,60065.183368,18.106,0.1077,False,g,AB,1
2023cmx,60065.204675,18.1073,0.0832,False,r,AB,1
2023cmx,60068.250876,18.2198,0.0819,False,orange,AB,1
2023cmx,60071.2965,18.1355,0.1226,False,orange,AB,1
2023cmx,60077.286721,18.343,0.0827,False,cyan,AB,1
2023cmx,60164.494467,19.169,0.2576,False,r,AB,1
2023cmx,60164.496828,18.7635,,True,r,AB,0
2023cmx,60164.499178,18.579,,True,r,AB,0
2023cmx,60164.501539,18.5892,,True,r,AB,0
2023cmx,60164.503888,18.3082,,True,r,AB,0
2023cmx,60165.494212,18.5007,,True,r,AB,0
2023cmx,60165.496608,19.009,,True,r,AB,0
2023cmx,60165.499004,19.0715,,True,r,AB,0
2023cmx,60165.5014,18.914,,True,r,AB,0
2023cmx,60165.503807,18.9084,,True,r,AB,0
2023cmx,60168.49383,19.3876,0.1661,False,r,AB,1
2023cmx,60168.496261,19.4634,0.195,False,r,AB,1
2023cmx,60168.498692,19.3565,0.1615,False,r,AB,1
2023cmx,60168.501122,19.6396,0.2459,False,r,AB,1
2023cmx,60168.503553,19.2944,0.2483,False,r,AB,1
2023cmx,60169.496168,19.5612,0.1906,False,r,AB,1
2023cmx,60169.496168,19.5612,0.1906,False,r,AB,1
2023cmx,60169.498611,19.5406,0.2116,False,r,AB,1
2023cmx,60169.498611,19.5406,0.2116,False,r,AB,1
2023cmx,60169.501041,19.7238,0.2704,False,r,AB,1
2023cmx,60169.503472,19.1458,,True,r,AB,0
2023cmx,60169.505902,18.8965,,True,r,AB,0
2023cmx,60170.496932,19.5343,0.2561,False,r,AB,1
2023cmx,60170.499305,19.2296,0.145,False,r,AB,1
2023cmx,60170.499305,19.2296,0.145,False,r,AB,1
2023cmx,60170.501678,19.3082,0.2029,False,r,AB,1
2023cmx,60170.504039,19.4314,0.2086,False,r,AB,1
2023cmx,60170.506411,19.274,0.23,False,r,AB,1
2023cmx,60171.497245,19.5219,0.1619,False,r,AB,1
2023cmx,60171.499166,19.6244,0.2299,False,r,AB,1
2023cmx,60171.501562,19.618,0.2195,False,r,AB,1
2023cmx,60173.498287,19.6724,0.1911,False,r,AB,1
2023cmx,60173.500682,19.6233,0.2078,False,r,AB,1
2023cmx,60173.503078,19.6694,0.2706,False,r,AB,1
2023cmx,60173.505486,19.6827,0.2578,False,r,AB,1
2023cmx,60173.507881,19.727,0.2687,False,r,AB,1
2023cmx,60174.498622,18.696,,True,r,AB,0
2023cmx,60174.501018,19.5553,0.2,False,r,AB,1
2023cmx,60174.503425,17.8478,,True,r,AB,0
2023cmx,60174.505821,19.6392,0.2327,False,r,AB,1
2023cmx,60174.508217,19.7568,0.3076,False,r,AB,1
2023cmx,60181.490069,19.7375,0.204,False,r,AB,1
2023cmx,60181.492523,20.0735,0.3048,False,r,AB,1
2023cmx,60181.494965,19.8194,0.2489,False,r,AB,1
2023cmx,60181.497419,20.1904,0.3497,False,r,AB,1
2023cmx,60181.499861,19.8291,0.2732,False,r,AB,1
2023cmx,60182.49177,19.9869,0.2131,False,r,AB,1
2023cmx,60182.496747,19.9458,0.2158,False,r,AB,1
2023cmx,60182.501724,20.0039,0.2096,False,r,AB,1
2023cmx,60194.601827,18.8665,,True,orange,AB,0
2023cmx,60196.615367,19.4287,,True,orange,AB,0
2023cmx,60198.608844,20.0886,,True,cyan,AB,0
2023cmx,60200.619971,20.4209,,True,cyan,AB,0
2023cmx,60201.546892,20.2337,,True,cyan,AB,0
2023cmx,60205.609156,20.2479,,True,cyan,AB,0
2023cmx,60212.551642,20.1904,,True,cyan,AB,0
2023cmx,60213.615549,20.0673,0.3369,False,orange,AB,1
2023cmx,60214.615285,19.9093,,True,orange,AB,0
2023cmx,60215.574919,19.1407,,True,orange,AB,0
2023cmx,60218.575718,18.8954,,True,orange,AB,0
2023cmx,60221.571104,19.5878,,True,orange,AB,0
2023cmx,60224.582008,19.9579,0.3277,False,orange,AB,1
2023cmx,60227.591665,19.3077,,True,orange,AB,0
2023cmx,60228.550753,19.6966,,True,cyan,AB,0
2023cmx,60230.542722,19.6395,,True,cyan,AB,0
2023cmx,60234.60279,20.3434,,True,cyan,AB,0
2023cmx,60236.559096,20.0164,,True,cyan,AB,0
2023cmx,60241.560031,20.1147,,True,cyan,AB,0
2023cmx,60242.541828,19.7776,,True,orange,AB,0
2023cmx,60244.53631,19.2531,,True,orange,AB,0
2023cmx,60245.524965,18.8116,,True,orange,AB,0
2023cmx,60246.499308,19.0059,,True,orange,AB,0
2023cmx,60247.491545,19.0672,,True,orange,AB,0
2023cmx,60252.508856,19.9915,,True,orange,AB,0
2023cmx,60254.628603,19.4243,,True,orange,AB,0
2023cmx,60257.531661,20.5291,,True,cyan,AB,0
2023cmx,60258.541135,19.495,,True,cyan,AB,0
2023cmx,60259.542509,20.8448,,True,cyan,AB,0
2023cmx,60260.31315,19.5388,,True,orange,AB,0
2023cmx,60261.510089,20.5035,,True,cyan,AB,0
2023cmx,60263.532655,19.9092,,True,cyan,AB,0
2023cmx,60264.501534,20.306,,True,cyan,AB,0
2023cmx,60266.458247,20.4288,,True,cyan,AB,0
2023cmx,60268.593637,19.8507,,True,cyan,AB,0
2023cmx,60273.620293,19.8786,,True,orange,AB,0
2023cmx,60274.486751,19.3438,,True,orange,AB,0
2023cmx,60281.560373,20.0333,,True,orange,AB,0
2023cmx,60282.455604,19.7851,,True,orange,AB,0
2023cmx,60284.455432,19.8891,,True,cyan,AB,0
2023cmx,60285.550004,19.8506,,True,orange,AB,0
2023cmx,60286.442364,20.2687,,True,cyan,AB,0
2023cmx,60287.481733,20.7939,,True,cyan,AB,0
2023cmx,60288.545053,19.963,,True,orange,AB,0
2023cmx,60289.503273,20.3778,0.3589,False,orange,AB,1
2023cmx,60290.550838,20.7901,,True,cyan,AB,0
2023cmx,60291.545687,19.9066,,True,orange,AB,0
2023cmx,60292.489572,19.9208,,True,orange,AB,0
2023cmx,60293.531871,20.434,,True,cyan,AB,0
2023cmx,60294.517073,20.5408,,True,cyan,AB,0
2023cmx,60295.46541,20.4702,,True,cyan,AB,0
2023cmx,60302.435999,19.7335,,True,orange,AB,0
2023cmx,60308.51831,19.8245,,True,orange,AB,0
2023cmx,60310.467604,19.9521,,True,orange,AB,0
2023cmx,60312.494334,19.8649,,True,orange,AB,0
2023cmx,60313.464118,19.4511,,True,orange,AB,0
2023cmx,60315.511871,20.3332,,True,orange,AB,0
2023cmx,60316.518114,20.1103,,True,orange,AB,0
2023cmx,60317.456389,19.9081,,True,orange,AB,0
2023cmx,60320.44467,19.6241,,True,orange,AB,0
2023cmx,60323.430359,20.4555,,True,orange,AB,0
2023cmx,60324.446162,20.2931,,True,orange,AB,0
2023cmx,60325.504088,19.5242,,True,orange,AB,0
2023cmx,60327.393023,20.2971,,True,orange,AB,0
2023cmx,60328.466229,19.9851,,True,orange,AB,0
2023cmx,60329.387042,19.543,,True,orange,AB,0
2023cmx,60330.350555,19.4791,,True,orange,AB,0
2023cmx,60335.563355,18.8839,,True,orange,AB,0
2023cmx,60337.439349,19.8632,,True,orange,AB,0
2023cmx,60338.461438,19.6323,,True,orange,AB,0
2023cmx,60340.40422,19.7513,,True,orange,AB,0
2023cmx,60341.410857,20.012,,True,orange,AB,0
2023cmx,60343.403891,19.8898,,True,orange,AB,0
2023cmx,60344.380905,20.0527,,True,orange,AB,0
2023cmx,60345.38016,20.5619,,True,cyan,AB,0
2023cmx,60346.386627,20.4555,,True,cyan,AB,0
2023cmx,60347.392689,20.4903,,True,cyan,AB,0
2023cmx,60349.391224,20.579,,True,cyan,AB,0
2023cmx,60350.397385,20.4702,,True,cyan,AB,0
2023cmx,60353.360596,20.5066,,True,cyan,AB,0
2023cmx,60354.336629,20.1968,,True,orange,AB,0
2023cmx,60358.360442,19.5665,,True,orange,AB,0
2023cmx,60363.377756,19.3556,,True,orange,AB,0
2023cmx,60365.413085,18.997,,True,orange,AB,0
2023cmx,60366.407512,19.968,,True,orange,AB,0
2023cmx,60367.3829,19.8876,,True,orange,AB,0
2023cmx,60368.36144,19.9482,,True,orange,AB,0
2023cmx,60370.378935,19.7764,,True,orange,AB,0
2023cmx,60371.384297,20.3743,,True,orange,AB,0
2023cmx,60375.328335,19.6068,,True,orange,AB,0
2023cmx,60381.318043,21.1416,,True,g,AB,0
2023cmx,60381.329421,21.5467,,True,r,AB,0
2023cmx,60381.340706,21.8942,0.2017,False,i,AB,1
2023cmx,60384.288651,20.2387,,True,orange,AB,0
2023cmx,60386.265547,19.7351,,True,orange,AB,0
2023cmx,60390.320853,19.2619,,True,orange,AB,0
2023cmx,60391.205296,20.1909,,True,r,AB,0
2023cmx,60391.21672,20.0133,,True,i,AB,0
2023cmx,60391.33189,19.7486,,True,orange,AB,0
2023cmx,60392.332954,19.6282,,True,orange,AB,0
2023cmx,60393.336756,19.1129,,True,orange,AB,0
2023cmx,60394.336677,19.4779,,True,orange,AB,0
2023cmx,60396.398193,19.8268,,True,orange,AB,0
2023cmx,60398.336258,19.9334,,True,orange,AB,0
2023cmx,60399.172048,21.4679,,True,g,AB,0
2023cmx,60399.183364,21.7461,0.21,False,r,AB,1
2023cmx,60399.194583,20.6439,,True,i,AB,0
2023cmx,60399.28117,20.3141,,True,orange,AB,0
2023cmx,60400.346206,19.8023,,True,orange,AB,0
2023cmx,60401.342531,20.3851,,True,cyan,AB,0
2023cmx,60402.281635,17.9575,,True,orange,AB,0
2023cmx,60405.302925,18.4109,,True,orange,AB,0
2023cmx,60407.179545,20.4237,,True,g,AB,0
2023cmx,60407.191323,20.9041,,True,r,AB,0
2023cmx,60408.283711,19.6342,,True,orange,AB,0
2023cmx,60410.122229,21.8519,,True,g,AB,0
2023cmx,60410.133788,22.0189,,True,r,AB,0
2023cmx,60410.145451,21.5294,,True,i,AB,0
2023cmx,60411.123244,21.9967,0.1784,False,g,AB,1
2023cmx,60411.134892,22.0497,0.1589,False,r,AB,1
2023cmx,60411.146624,21.2437,,True,i,AB,0
2023cmx,60411.292717,19.388,,True,orange,AB,0
2023cmx,60412.123723,22.295,0.345,False,g,AB,1
2023cmx,60412.135424,21.9505,,True,r,AB,0
2023cmx,60412.146736,21.484,,True,i,AB,0
2023cmx,60417.276322,19.7117,,True,orange,AB,0
2023cmx,60418.276392,19.996,,True,orange,AB,0
2023cmx,60421.307668,19.5496,,True,orange,AB,0
2023cmx,60422.30879,19.9797,,True,orange,AB,0
2023cmx,60426.306859,19.5858,,True,orange,AB,0
2023cmx,60431.319527,19.9826,,True,orange,AB,0
2023cmx,60437.297007,19.6358,,True,orange,AB,0
2023cmx,60677.126425,22.0881,0.2236,False,g,AB,1
2023cmx,60677.527912,21.4194,0.1366,False,r,AB,1
2023cmx,60677.667656,21.2536,0.1673,False,i,AB,1
2023wwx,60052.405343,20.1304,,True,cyan,AB,0
2023wwx,60058.408006,20.2819,,True,cyan,AB,0
2023wwx,60060.097333,20.1674,,True,orange,AB,0
2023wwx,60066.140894,20.0026,,True,orange,AB,0
2023wwx,60067.384358,20.2098,,True,orange,AB,0
2023wwx,60069.108653,19.2194,,True,orange,AB,0
2023wwx,60070.365817,19.4203,,True,orange,AB,0
2023wwx,60072.144441,19.9566,,True,orange,AB,0
2023wwx,60073.366561,19.3364,,True,orange,AB,0
2023wwx,60075.109689,19.7749,,True,orange,AB,0
2023wwx,60076.361467,19.3987,,True,orange,AB,0
2023wwx,60081.120191,19.98,,True,cyan,AB,0
2023wwx,60082.327257,20.0953,,True,orange,AB,0
2023wwx,60084.126693,20.2843,,True,cyan,AB,0
2023wwx,60085.341416,19.532,,True,orange,AB,0
2023wwx,60093.134702,20.5191,,True,cyan,AB,0
2023wwx,60102.060618,19.6361,,True,orange,AB,0
2023wwx,60106.316518,20.0425,,True,orange,AB,0
2023wwx,60109.368624,20.4034,,True,orange,AB,0
2023wwx,60110.332187,20.3738,,True,cyan,AB,0
2023wwx,60112.328824,20.1177,,True,cyan,AB,0
2023wwx,60126.017688,19.7036,,True,orange,AB,0
2023wwx,60127.25409,19.6607,,True,orange,AB,0
2023wwx,60128.334342,19.5359,,True,orange,AB,0
2023wwx,60129.026163,19.388,,True,orange,AB,0
2023wwx,60136.289083,20.0403,,True,orange,AB,0
2023wwx,60137.972373,20.1565,,True,cyan,AB,0
2023wwx,60138.003338,19.9891,,True,cyan,AB,0
2023wwx,60139.263473,20.4865,,True,orange,AB,0
2023wwx,60140.166056,20.3131,,True,cyan,AB,0
2023wwx,60141.047854,20.5883,,True,cyan,AB,0
2023wwx,60147.019451,20.6674,,True,cyan,AB,0
2023wwx,60150.052446,20.5663,,True,cyan,AB,0
2023wwx,60151.30446,20.7561,,True,orange,AB,0
2023wwx,60151.626527,18.4138,,True,cyan,AB,0
2023wwx,60154.213122,20.1032,,True,orange,AB,0
2023wwx,60161.963977,19.4426,,True,orange,AB,0
2023wwx,60163.303847,19.7977,,True,orange,AB,0
2023wwx,60169.157004,20.2511,,True,cyan,AB,0
2023wwx,60170.263773,20.3023,,True,cyan,AB,0
2023wwx,60176.134279,19.7021,,True,orange,AB,0
2023wwx,60177.029434,19.9329,,True,orange,AB,0
2023wwx,60178.245982,20.3857,,True,cyan,AB,0
2023wwx,60179.986778,20.2753,,True,orange,AB,0
2023wwx,60180.003973,19.6591,,True,orange,AB,0
2023wwx,60183.029705,20.2289,,True,orange,AB,0
2023wwx,60184.135667,19.243,,True,orange,AB,0
2023wwx,60188.974746,19.1714,,True,orange,AB,0
2023wwx,60189.015235,18.3875,,True,orange,AB,0
2023wwx,60198.349143,19.1681,,True,g,AB,0
2023wwx,60199.963733,20.03,,True,cyan,AB,0
2023wwx,60200.934821,20.307,,True,cyan,AB,0
2023wwx,60201.302164,20.1518,,True,g,AB,0
2023wwx,60205.278148,20.4812,,True,g,AB,0
2023wwx,60205.320879,20.3629,,True,r,AB,0
2023wwx,60207.270161,20.412,,True,g,AB,0
2023wwx,60207.319062,20.2369,,True,r,AB,0
2023wwx,60208.159651,20.4704,,True,orange,AB,0
2023wwx,60209.98566,19.5378,,True,orange,AB,0
2023wwx,60210.000334,19.5069,,True,orange,AB,0
2023wwx,60211.092195,19.5934,,True,orange,AB,0
2023wwx,60211.294074,19.7334,,True,g,AB,0
2023wwx,60216.272939,18.7545,,True,g,AB,0
2023wwx,60217.172594,19.4076,,True,orange,AB,0
2023wwx,60218.614011,19.7907,,True,orange,AB,0
2023wwx,60220.138997,19.806,,True,orange,AB,0
2023wwx,60220.290254,19.0608,,True,g,AB,0
2023wwx,60220.29427,19.1832,,True,r,AB,0
2023wwx,60221.875811,20.0754,0.2801,False,orange,AB,1
2023wwx,60222.251087,19.4231,,True,r,AB,0
2023wwx,60223.133679,20.026,0.2244,False,cyan,AB,1
2023wwx,60224.252777,19.8815,0.2389,False,g,AB,1
2023wwx,60226.130472,20.0204,0.2539,False,orange,AB,1
2023wwx,60227.210011,19.8906,0.171,False,g,AB,1
2023wwx,60227.252314,20.0458,0.3201,False,r,AB,1
2023wwx,60227.895299,20.0006,0.2687,False,orange,AB,1
2023wwx,60229.120763,19.878,0.2159,False,orange,AB,1
2023wwx,60230.906616,19.6778,0.2445,False,orange,AB,1
2023wwx,60231.188831,19.7915,0.1657,False,g,AB,1
2023wwx,60232.129989,19.7624,0.2081,False,orange,AB,1
2023wwx,60232.228495,19.7142,0.2032,False,g,AB,1
2023wwx,60233.885981,19.8141,0.2036,False,orange,AB,1
2023wwx,60234.188773,19.5106,0.1629,False,g,AB,1
2023wwx,60234.232719,19.5366,0.1482,False,r,AB,1
2023wwx,60235.520714,19.6424,0.1451,False,orange,AB,1
2023wwx,60236.146979,19.5561,0.1751,False,r,AB,1
2023wwx,60236.875251,19.6248,0.171,False,orange,AB,1
2023wwx,60238.092282,18.1252,,True,orange,AB,0
2023wwx,60238.147349,19.6184,0.1646,False,r,AB,1
2023wwx,60238.189583,19.5953,0.1826,False,g,AB,1
2023wwx,60239.796394,19.009,,True,orange,AB,0
2023wwx,60244.130181,19.1067,0.3025,False,orange,AB,1
2023wwx,60244.149942,19.4274,0.3068,False,g,AB,1
2023wwx,60244.169722,19.1173,0.1953,False,r,AB,1
2023wwx,60244.169722,19.1173,0.1953,False,r,AB,1
2023wwx,60247.103429,19.7805,0.2921,False,orange,AB,1
2023wwx,60248.656627,19.5157,0.2021,False,orange,AB,1
2023wwx,60250.188587,19.4013,0.2296,False,g,AB,1
2023wwx,60250.230451,19.3967,0.298,False,r,AB,1
2023wwx,60251.233437,19.3177,0.2629,False,g,AB,1
2023wwx,60251.873918,19.2376,0.2823,False,orange,AB,1
2023wwx,60253.125932,19.358,0.145,False,orange,AB,1
2023wwx,60253.148078,19.3955,0.1305,False,r,AB,1
2023wwx,60253.189455,19.2633,0.1311,False,g,AB,1
2023wwx,60254.2039,19.2671,0.1614,False,g,AB,1
2023wwx,60256.103407,19.0947,0.1139,False,orange,AB,1
2023wwx,60257.210937,18.773,,True,g,AB,0
2023wwx,60257.868468,19.0985,0.081,False,cyan,AB,1
2023wwx,60259.127013,19.3364,0.1414,False,r,AB,1
2023wwx,60259.127779,19.1481,0.1354,False,orange,AB,1
2023wwx,60259.148298,19.1392,0.1318,False,g,AB,1
2023wwx,60259.801802,19.3434,0.1075,False,cyan,AB,1
2023wwx,60260.959773,19.0992,0.1227,False,cyan,AB,1
2023wwx,60261.15118,19.304,0.1518,False,r,AB,1
2023wwx,60261.16905,19.1878,0.1723,False,g,AB,1
2023wwx,60262.11556,19.1464,0.1387,False,orange,AB,1
2023wwx,60263.126631,19.0555,0.1147,False,r,AB,1
2023wwx,60263.169039,18.054,,True,g,AB,0
2023wwx,60265.115545,19.3326,0.1509,False,orange,AB,1
2023wwx,60269.905875,18.3571,,True,orange,AB,0
2023wwx,60272.843514,19.2228,0.2303,False,orange,AB,1
2023wwx,60274.092154,19.1317,0.2056,False,orange,AB,1
2023wwx,60275.859136,19.1199,0.2263,False,orange,AB,1
2023wwx,60277.139891,19.2804,0.2235,False,orange,AB,1
2023wwx,60278.797519,18.9481,0.0994,False,orange,AB,1
2023wwx,60281.894289,19.0967,0.1389,False,orange,AB,1
2023wwx,60284.147013,18.9064,0.1017,False,r,AB,1
2023wwx,60284.828746,18.9574,0.1108,False,orange,AB,1
2023wwx,60290.808699,19.1595,0.1418,False,orange,AB,1
2023wwx,60291.122661,18.9079,0.1025,False,r,AB,1
2023wwx,60291.124224,18.9037,0.1258,False,g,AB,1
2023wwx,60298.402814,18.8812,0.1058,False,orange,AB,1
2023wwx,60302.368752,18.9592,0.1433,False,orange,AB,1
2023wwx,60309.049711,19.0449,0.222,False,orange,AB,1
2023wwx,60310.063611,18.7373,0.1076,False,orange,AB,1
2023wwx,60411.400283,19.7876,0.2126,False,orange,AB,1
2023wwx,60420.140543,19.3225,,True,orange,AB,0
2023wwx,60442.389905,19.479,,True,orange,AB,0
2023wwx,60443.154513,19.939,,True,cyan,AB,0
2023wwx,60448.115421,19.5961,,True,cyan,AB,0
2023wwx,60462.381252,20.4604,0.0596,False,r,AB,1
2023wwx,60462.388394,21.1753,0.0559,False,g,AB,1
2023wwx,60462.395407,20.2812,0.0942,False,i,AB,1
2023wwx,60665.048381,19.8067,,True,orange,AB,0
2023wwx,60666.048074,20.0397,,True,orange,AB,0
2023wwx,60666.816333,19.8393,,True,cyan,AB,0
2023wwx,60667.796031,19.9844,,True,cyan,AB,0
2023wwx,60669.052009,19.3174,,True,orange,AB,0
2023wwx,60674.048577,19.6187,,True,orange,AB,0
2023wwx,60675.798327,19.5624,,True,cyan,AB,0
ASASSN15no,57233.31,17.0569,,True,V,Vega,0
ASASSN15no,57237.26,16.4169,0.09,False,V,Vega,1
ASASSN15no,57240.96,16.3074,0.08,False,g,AB,1
ASASSN15no,57240.96,16.4324,0.06,False,r,AB,1
ASASSN15no,57240.96,16.5618,0.09,False,i,AB,1
