mjd,mag,mag_err,UL,filter,System,detected
58767.01,20.32,0.2,False,g,AB,1
58767.02,19.6,0.15,False,z,AB,1
58767.02,19.87,0.12,False,i,AB,1
58767.02,19.97,0.14,False,r,AB,1
58769.28,19.76,0.26,False,i,AB,1
58769.386165,19.2021,,True,orange,AB,0
58770.3,20.08,,True,r,AB,0
58771.31,20.04,,True,r,AB,0
58771.435563,19.0697,,True,orange,AB,0
58772.09,20.71,,True,g,AB,0
58772.09,20.06,0.2,False,r,AB,1
58772.09,19.8,,True,z,AB,0
58772.09,20.06,0.24,False,i,AB,1
58772.23,20.23,,True,g,AB,0
58773.210947,19.2183,,True,orange,AB,0
58774.23,20.75,,True,r,AB,0
58775.324537,20.2431,0.3022,False,cyan,AB,1
58775.737509,20.1459,0.0563,False,G,AB,1
58775.811519,20.0959,0.055,False,G,AB,1
58775.98766,20.0159,0.053,False,G,AB,1
58776.06167,20.0059,0.0527,False,G,AB,1
58777.358662,19.0606,,True,orange,AB,0
58779.22,20.01,0.17,False,r,AB,1
58779.25,21.23,,True,r,AB,0
58779.25,21.13,,True,r,AB,0
58779.358139,19.917,,True,cyan,AB,0
58781.315803,19.8913,0.3311,False,orange,AB,1
58783.306003,20.0423,0.2625,False,cyan,AB,1
58785.24,19.79,0.15,False,r,AB,1
58785.279946,19.1431,,True,orange,AB,0
58787.38605,20.2258,0.3179,False,cyan,AB,1
58789.202654,19.4908,0.3039,False,orange,AB,1
58790.18,19.85,0.15,False,r,AB,1
58791.11,19.58,0.14,False,r,AB,1
58791.364982,19.063,,True,orange,AB,0
58792.00149,19.7759,0.0474,False,G,AB,1
58792.07549,19.6959,0.0456,False,G,AB,1
58792.251629,19.8159,0.0483,False,G,AB,1
58795.85,19.97,0.16,False,g,AB,1
58795.85,19.77,0.13,False,r,AB,1
58795.85,19.74,0.13,False,i,AB,1
58795.85,19.57,0.17,False,z,AB,1
58797.338104,19.0967,,True,orange,AB,0
58799.31678,19.5465,0.3258,False,orange,AB,1
58801.223218,19.3464,,True,orange,AB,0
58803.352457,19.192,,True,orange,AB,0
58807.230453,19.4129,,True,orange,AB,0
58813.280724,19.387,,True,orange,AB,0
58815.236367,19.6235,,True,cyan,AB,0
58817.297792,18.9669,,True,orange,AB,0
58821.242799,19.4121,,True,orange,AB,0
58825.283325,19.4451,,True,orange,AB,0
58829.228205,19.3259,,True,orange,AB,0
58833.272207,19.6701,,True,orange,AB,0
58841.234742,19.7629,,True,orange,AB,0
58857.23581,19.7029,,True,orange,AB,0
58867.222192,19.6655,,True,cyan,AB,0
58873.222639,19.6834,,True,orange,AB,0
58957.613047,19.5198,,True,orange,AB,0
58959.616263,20.0375,,True,cyan,AB,0
58965.612265,19.9799,,True,orange,AB,0
58973.603483,19.6469,,True,orange,AB,0
58975.589798,19.5192,,True,orange,AB,0
58997.563304,20.0381,,True,orange,AB,0
58999.479977,20.1431,,True,cyan,AB,0
